toplevel_path,superfolder_path,domain,model,history,variance,nomenclature,scale,shuffle_number,jsonl_file
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,high_scale,5,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_high_scale/shuffles/shuffle_5/run_20260316_101047.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,high_scale,6,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_high_scale/shuffles/shuffle_6/run_20260316_101149.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,high_scale,7,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_high_scale/shuffles/shuffle_7/run_20260316_101253.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,high_scale,8,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_high_scale/shuffles/shuffle_8/run_20260316_101358.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,high_scale,9,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_high_scale/shuffles/shuffle_9/run_20260316_101506.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_neg_scale,0,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_neg_scale/shuffles/shuffle_0/run_20260316_100455.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_neg_scale,1,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_neg_scale/shuffles/shuffle_1/run_20260316_100623.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_neg_scale,2,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_neg_scale/shuffles/shuffle_2/run_20260316_100750.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_neg_scale,3,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_neg_scale/shuffles/shuffle_3/run_20260316_100914.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_neg_scale,4,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_neg_scale/shuffles/shuffle_4/run_20260316_101036.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_neg_scale,5,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_neg_scale/shuffles/shuffle_5/run_20260316_101156.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_neg_scale,6,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_neg_scale/shuffles/shuffle_6/run_20260316_101314.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_neg_scale,7,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_neg_scale/shuffles/shuffle_7/run_20260316_101433.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_neg_scale,8,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_neg_scale/shuffles/shuffle_8/run_20260316_101557.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_neg_scale,9,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_neg_scale/shuffles/shuffle_9/run_20260316_101720.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_scale,0,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_scale/shuffles/shuffle_0/run_20260316_100455.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_scale,1,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_scale/shuffles/shuffle_1/run_20260316_100556.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_scale,2,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_scale/shuffles/shuffle_2/run_20260316_100701.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_scale,3,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_scale/shuffles/shuffle_3/run_20260316_100814.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_scale,4,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_scale/shuffles/shuffle_4/run_20260316_100921.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_scale,5,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_scale/shuffles/shuffle_5/run_20260316_101038.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_scale,6,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_scale/shuffles/shuffle_6/run_20260316_101148.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_scale,7,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_scale/shuffles/shuffle_7/run_20260316_101254.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_scale,8,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_scale/shuffles/shuffle_8/run_20260316_101405.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,sent_new_mislead,low_scale,9,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/sent_new_mislead_low_scale/shuffles/shuffle_9/run_20260316_101513.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_neg_scale,0,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_neg_scale/shuffles/shuffle_0/run_20260316_100506.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_neg_scale,1,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_neg_scale/shuffles/shuffle_1/run_20260316_100619.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_neg_scale,2,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_neg_scale/shuffles/shuffle_2/run_20260316_100736.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_neg_scale,3,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_neg_scale/shuffles/shuffle_3/run_20260316_100852.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_neg_scale,4,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_neg_scale/shuffles/shuffle_4/run_20260316_101010.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_neg_scale,5,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_neg_scale/shuffles/shuffle_5/run_20260316_101129.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_neg_scale,6,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_neg_scale/shuffles/shuffle_6/run_20260316_101245.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_neg_scale,7,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_neg_scale/shuffles/shuffle_7/run_20260316_101409.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_neg_scale,8,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_neg_scale/shuffles/shuffle_8/run_20260316_101518.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_neg_scale,9,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_neg_scale/shuffles/shuffle_9/run_20260316_101636.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_scale,0,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_scale/shuffles/shuffle_0/run_20260316_100506.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_scale,1,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_scale/shuffles/shuffle_1/run_20260316_100623.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_scale,2,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_scale/shuffles/shuffle_2/run_20260316_100729.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_scale,3,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_scale/shuffles/shuffle_3/run_20260316_100843.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_scale,4,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_scale/shuffles/shuffle_4/run_20260316_100954.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_scale,5,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_scale/shuffles/shuffle_5/run_20260316_101113.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_scale,6,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_scale/shuffles/shuffle_6/run_20260316_101221.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_scale,7,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_scale/shuffles/shuffle_7/run_20260316_101335.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_scale,8,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_scale/shuffles/shuffle_8/run_20260316_101448.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,high_scale,9,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_high_scale/shuffles/shuffle_9/run_20260316_101603.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_neg_scale,0,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_neg_scale/shuffles/shuffle_0/run_20260316_100507.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_neg_scale,1,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_neg_scale/shuffles/shuffle_1/run_20260316_100622.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_neg_scale,2,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_neg_scale/shuffles/shuffle_2/run_20260316_100732.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_neg_scale,3,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_neg_scale/shuffles/shuffle_3/run_20260316_100849.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_neg_scale,4,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_neg_scale/shuffles/shuffle_4/run_20260316_101004.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_neg_scale,5,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_neg_scale/shuffles/shuffle_5/run_20260316_101125.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_neg_scale,6,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_neg_scale/shuffles/shuffle_6/run_20260316_101243.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_neg_scale,7,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_neg_scale/shuffles/shuffle_7/run_20260316_101354.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_neg_scale,8,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_neg_scale/shuffles/shuffle_8/run_20260316_101506.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_neg_scale,9,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_neg_scale/shuffles/shuffle_9/run_20260316_101624.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_scale,0,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_scale/shuffles/shuffle_0/run_20260316_100507.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_scale,1,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_scale/shuffles/shuffle_1/run_20260316_100635.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_scale,2,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_scale/shuffles/shuffle_2/run_20260316_100804.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_scale,3,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_scale/shuffles/shuffle_3/run_20260316_100931.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_scale,4,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_scale/shuffles/shuffle_4/run_20260316_101059.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_scale,5,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_scale/shuffles/shuffle_5/run_20260316_101229.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_scale,6,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_scale/shuffles/shuffle_6/run_20260316_101354.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_scale,7,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_scale/shuffles/shuffle_7/run_20260316_101524.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_scale,8,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_scale/shuffles/shuffle_8/run_20260316_101638.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_helpful,low_scale,9,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_helpful_low_scale/shuffles/shuffle_9/run_20260316_101801.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_neg_scale,0,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_neg_scale/shuffles/shuffle_0/run_20260316_100507.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_neg_scale,1,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_neg_scale/shuffles/shuffle_1/run_20260316_100625.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_neg_scale,2,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_neg_scale/shuffles/shuffle_2/run_20260316_100744.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_neg_scale,3,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_neg_scale/shuffles/shuffle_3/run_20260316_100858.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_neg_scale,4,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_neg_scale/shuffles/shuffle_4/run_20260316_101011.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_neg_scale,5,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_neg_scale/shuffles/shuffle_5/run_20260316_101129.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_neg_scale,6,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_neg_scale/shuffles/shuffle_6/run_20260316_101239.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_neg_scale,7,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_neg_scale/shuffles/shuffle_7/run_20260316_101359.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_neg_scale,8,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_neg_scale/shuffles/shuffle_8/run_20260316_101513.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_neg_scale,9,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_neg_scale/shuffles/shuffle_9/run_20260316_101628.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_scale,0,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_scale/shuffles/shuffle_0/run_20260316_100509.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_scale,1,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_scale/shuffles/shuffle_1/run_20260316_100620.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_scale,2,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_scale/shuffles/shuffle_2/run_20260316_100738.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_scale,3,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_scale/shuffles/shuffle_3/run_20260316_100852.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_scale,4,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_scale/shuffles/shuffle_4/run_20260316_100958.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_scale,5,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_scale/shuffles/shuffle_5/run_20260316_101116.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_scale,6,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_scale/shuffles/shuffle_6/run_20260316_101230.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_scale,7,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_scale/shuffles/shuffle_7/run_20260316_101343.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_scale,8,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_scale/shuffles/shuffle_8/run_20260316_101457.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,high_scale,9,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_high_scale/shuffles/shuffle_9/run_20260316_101610.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,low_neg_scale,0,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_low_neg_scale/shuffles/shuffle_0/run_20260316_100509.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,low_neg_scale,1,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_low_neg_scale/shuffles/shuffle_1/run_20260316_100626.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,low_neg_scale,2,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_low_neg_scale/shuffles/shuffle_2/run_20260316_100741.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,low_neg_scale,3,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_low_neg_scale/shuffles/shuffle_3/run_20260316_100903.jsonl
experiments/20260312_rec_2sd_var,experiments/20260312_rec_2sd_var/model_name_Llama3-8B,Clothing Recommendation,Llama3-8B,Summarized,High,world_mislead,low_neg_scale,4,experiments/20260312_rec_2sd_var/model_name_Llama3-8B/world_mislead_low_neg_scale/shuffles/shuffle_4/run_20260316_101021.jsonl
